Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26140909435351000361550030000013361020211031";="3";="1336";10/09/2014;;="100 - USO AUTORIZADO";="PE";="09435351000361";="037003569";="PE";="40891707000150";="018162924";="08137211258";="n";="1";="LANCAMENTO EM DECORRENCIA DA EMISSAO DO C";="4";="CS0112XN003";="5110000059481";="CAIXA ZMAX CS0112XN003";="85182100";="00";="5929";="UND";1,0000;18,0000;18,00;="";="UND";1,0000;18,0000;;;;;="1 - SIM";="Marca: ZMAX";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140910535064000140550010001526981111010097";="1";="152698";10/09/2014;;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1344";="";="SALSICHA CONGELADA MANA 5 KG";="16010000";="";="5102";="KG";100,0000;3,9900;399,00;="";="KG";100,0000;3,9900;;;;;="1 - SIM";="VL.APROX.TRIB. 128.04";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;399,00;17,00%;67,83;;="";;;;;;;;;;;;;
="26140910535064000140550010001526981111010097";="1";="152698";10/09/2014;;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="42";="07891164016425";="LINGUICA TOSC. FRANG AURO.CONG. 5PCT/5KG";="16010000";="";="5102";="KG";50,0000;8,5400;427,00;="07891164016425";="KG";50,0000;8,5400;;;;;="1 - SIM";="VL.APROX.TRIB. 137.02";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;427,00;17,00%;72,59;;="";;;;;;;;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="1";="000000000075079";="7896213002183";="VIT TRELOSO RECH CHOC 30X60";="19053100";="";="5401";="CX";100,0000;11,8900;1.189,00;="7896213002183";="CX";100,0000;11,8900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="2";="000000000075087";="7896213002190";="VIT TREL RECH MORANGO 30X60";="19053100";="";="5401";="CX";100,0000;11,8900;1.189,00;="7896213002190";="CX";100,0000;11,8900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="3";="000000000075075";="7896213003050";="VIT TREL RECH CHOC MOR 30X60";="19053100";="";="5401";="CX";30,0000;11,8900;356,70;="7896213003050";="CX";30,0000;11,8900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="4";="000000000075078";="7896213000189";="VIT TRELOSO RECH CHOC 30X130";="19053100";="";="5401";="CX";50,0000;23,0300;1.151,50;="7896213000189";="CX";50,0000;23,0300;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="5";="000000000075086";="7896213000196";="VIT TREL RECH MORANGO 30X130";="19053100";="";="5401";="CX";10,0000;23,0300;230,30;="7896213000196";="CX";10,0000;23,0300;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="6";="000000000075074";="7896213003067";="VIT TREL RECH CHOC MOR 30X130";="19053100";="";="5401";="CX";10,0000;23,0300;230,30;="7896213003067";="CX";10,0000;23,0300;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="7";="000000000075011";="7896213001704";="VIT TRELOSO AMANT LEITE 20X390";="19053100";="";="5401";="CX";3,0000;48,7600;146,28;="7896213001704";="CX";3,0000;48,7600;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="8";="000000000075009";="7896213001711";="VIT TRELOSO AMANT COCO 20X390";="19053100";="";="5401";="CX";3,0000;48,7600;146,28;="7896213001711";="CX";3,0000;48,7600;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="9";="000000000075103";="7896213002695";="VIT TUR TREL AMANT CHOC 30X100";="19053100";="";="5401";="CX";3,0000;23,0500;69,15;="7896213002695";="CX";3,0000;23,0500;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="10";="000000000075104";="7896213002701";="VIT TUR TREL AMANT LEIT 30X100";="19053100";="";="5401";="CX";2,0000;23,0500;46,10;="7896213002701";="CX";2,0000;23,0500;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="11";="000000000075102";="7896213002916";="VIT TUR TREL AMANT MOR 30X100";="19053100";="";="5401";="CX";2,0000;23,0500;46,10;="7896213002916";="CX";2,0000;23,0500;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="12";="000000000075027";="7896213000448";="VIT CREAM CRACKER 20X400";="19059020";="";="5401";="CX";50,0000;33,3200;1.666,00;="7896213000448";="CX";50,0000;33,3200;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="13";="000000000075037";="7896213002619";="VIT MAIZENA LEITE 20X400";="19053100";="";="5401";="CX";5,0000;36,4900;182,45;="7896213002619";="CX";5,0000;36,4900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="14";="000000000075135";="7896213000462";="VITARELLA WAFER CHOC 30X130G";="19053200";="";="5401";="CX";10,0000;22,5100;225,10;="7896213000462";="CX";10,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="15";="000000000075001";="7896213000677";="VIT CRACKER AGUA E SAL 20X400G";="19059020";="";="5401";="CX";5,0000;35,9800;179,90;="7896213000677";="CX";5,0000;35,9800;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="16";="000000000075023";="7896213002794";="VIT CC CROCKS PAO ASSAD 20X400";="19059020";="";="5401";="CX";5,0000;35,9800;179,90;="7896213002794";="CX";5,0000;35,9800;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="17";="000000000075022";="7896213002787";="VIT CC CROCKS INTEGRAL 20X420";="19059020";="";="5401";="CX";5,0000;35,9800;179,90;="7896213002787";="CX";5,0000;35,9800;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="18";="000000000075035";="7896213002138";="VIT MAIZENA CHOC 20X400";="19053100";="";="5401";="CX";5,0000;36,4900;182,45;="7896213002138";="CX";5,0000;36,4900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="19";="000000000075139";="7896213000479";="VIT WAF MORANGO 30X130";="19053200";="";="5401";="CX";5,0000;22,5100;112,55;="7896213000479";="CX";5,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="20";="000000000075133";="7896213000486";="VIT WAF ABACAXI 30X130";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213000486";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="21";="000000000075136";="7896213001469";="VITARELLA WAFER COCO 30X130G";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213001469";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="22";="000000000075138";="7896213000615";="VITARELLA WAFER LIMAO 30X130G";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213000615";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="23";="000000000075137";="7896213001452";="VIT WAF LARANJA 30X130";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213001452";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="24";="000000000075107";="7896213001933";="VIT CHOCORESCO WAF CHOC 30X130";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213001933";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="25";="000000000075132";="7896213002589";="VIT WAF VIT CHOC BRANCO 30X130";="19053200";="";="5401";="CX";3,0000;22,5100;67,53;="7896213002589";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="26";="000000000075143";="7896213002893";="VIT WAF CANJICA 30X130";="19053200";="";="5401";="CX";3,0000;20,2100;60,63;="7896213002893";="CX";3,0000;20,2100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="27";="000000000075510";="7896213000059";="VITARELLA LASANHA 20X500G";="19021900";="";="5401";="CX";5,0000;41,2300;206,15;="7896213000059";="CX";5,0000;41,2300;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="28";="000000000026202";="7896213002145";="VIT LAMEN GALINHA  50X85";="19023000";="";="5401";="CX";20,0000;23,5200;470,40;="7896213002145";="CX";20,0000;23,5200;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="29";="000000000021101";="7896213000011";="VIT ESPAGUETE FINO 20X500";="19021900";="";="5401";="FD";100,0000;24,3000;2.430,00;="7896213000011";="FD";100,0000;24,3000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="30";="000000000039101";="7896213002527";="VIT TORTINHA CHOCOLATE 30X150";="19053100";="";="5403";="CX";3,0000;28,3700;85,11;="7896213002527";="CX";3,0000;28,3700;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="31";="000000000039201";="7896213002534";="VIT TORTINHA MORANGO 30X150";="19053100";="";="5403";="CX";3,0000;28,3700;85,11;="7896213002534";="CX";3,0000;28,3700;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="32";="000000000075544";="7896213003180";="VITARELLA BISC. WAFER BEM CASADO 30X130G";="19053100";="";="5403";="CX";3,0000;22,5100;67,53;="7896213003180";="CX";3,0000;22,5100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="33";="000000000017101";="7896213000707";="BIS SAL SALTVITA TR VIT 30X100";="19053100";="";="5403";="CX";3,0000;24,0100;72,03;="7896213000707";="CX";3,0000;24,0100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="34";="000000000017201";="7896213000714";="BIS SAL SALTVITA QUEIJO 30X100";="19053100";="";="5403";="CX";3,0000;24,0100;72,03;="7896213000714";="CX";3,0000;24,0100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="35";="000000000017503";="7896213000929";="BIS SAL SALTVITA CEBSAL 30X100";="19053100";="";="5403";="CX";3,0000;24,0100;72,03;="7896213000929";="CX";3,0000;24,0100;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="36";="000000000075148";="7896213002909";="VITARELLA COQUINHO 10X400";="19053100";="";="5403";="FD";10,0000;18,2900;182,90;="7896213002909";="FD";10,0000;18,2900;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="37";="000000000024101";="7896213000073";="VIT SEMOLA ESP SPECIALE 20X500";="19021900";="";="5403";="FD";20,0000;27,1200;542,40;="7896213000073";="FD";20,0000;27,1200;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="38";="000000000026301";="7896213002152";="VIT LAMEN GALINHACAIPIRA 50X85";="19023000";="";="5403";="CX";20,0000;23,5200;470,40;="7896213002152";="CX";20,0000;23,5200;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140907206816005265550010000882711065188171";="1";="88271";11/09/2014;;="100 - USO AUTORIZADO";="PE";="07206816005265";="054144400";="PE";="40891707000150";="018162924";="";="";="1";="Venda";="39";="000000000026401";="7896213002176";="VIT LAMEN LEGUMES 50X85";="19023000";="";="5403";="CX";5,0000;23,5200;117,60;="7896213002176";="CX";5,0000;23,5200;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140908891656000153550010000737911111011095";="1";="73791";11/09/2014;;="100 - USO AUTORIZADO";="PE";="08891656000153";="035170042";="PE";="40891707000150";="018162924";="8137211194";="com.guararapes@gmail.com";="1";="VENDA DE MERCADORIAS SUJEITA AO REGIME DE S.T.SUBSTITUTO";="1";="5296";="";="PAPEL HIG LEVE NEUTRO F SIMP 16X4 60M";="48181000";="";="5403";="FD";50,0000;38,1500;1.907,50;="";="FD";50,0000;38,1500;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="26140908891656000153550010000737911111011095";="1";="73791";11/09/2014;;="100 - USO AUTORIZADO";="PE";="08891656000153";="035170042";="PE";="40891707000150";="018162924";="8137211194";="com.guararapes@gmail.com";="1";="VENDA DE MERCADORIAS SUJEITA AO REGIME DE S.T.SUBSTITUTO";="2";="1233";="";="PILHA PANASONIC S HYPER PEQUENA CTX C/60";="85061020";="";="5403";="CT";30,0000;19,5000;585,00;="";="CT";30,0000;19,5000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;0,00;0,00;;;;;;
="27140911426174000137550010000606411111011099";="1";="60641";11/09/2014;;="100 - USO AUTORIZADO";="AL";="11426174000137";="242215785";="PE";="40891707000150";="018162924";="";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1822";="7896546110012";="ARROZ RAMPINELLI PARBOLIZADO TP 1 30X1KG";="10063029";="";="6102";="UN";3.000,0000;1,8800;5.640,00;="7896546110012";="UN";3.000,0000;1,8800;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;5.640,00;12,00%;676,80;;="";;;;;;;;;;;;;
="26140935318963000465550010001823101629988470";="1";="182310";11/09/2014;;="100 - USO AUTORIZADO";="PE";="35318963000465";="038890682";="PE";="40891707000150";="018162924";="8199368025";="";="1";="VENDA DE MERCADORIA";="1";="1032";="";="CHA DE BOLDO MARATA 24X10 UN";="09021000";="";="5102";="CX";10,0000;28,7600;287,60;="";="UN";240,0000;1,1983;;;;;="1 - SIM";="CX C/ 24 UN";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;287,60;17,00%;48,89;;="";;;;;;;;;;;;;
