Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="2";="99900000001217";="9000000012172";="SAL BOM SAL 30X1KG";="25010020";="";="5102";="FD";10,0000;11,1200;111,20;="9000000012172";="FD";10,0000;11,1200;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="3";="99900000000156";="9000000001565";="FIGADO SUINO 01X10KG";="02032200";="";="5103";="FD";3,0000;41,2000;123,60;="9000000001565";="FD";3,0000;41,2000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="4";="99900000000132";="9000000001329";="MORTADELA FLUMINENSE 3KG";="16010000";="";="5102";="PC";6,0000;10,0000;60,00;="9000000001329";="PC";6,0000;10,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;60,00;17,00%;10,20;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="5";="99900000001229";="9000000012295";="ACETONA VENEZA 12X100ML";="33043000";="";="5102";="DZ";5,0000;15,9000;79,50;="9000000012295";="DZ";5,0000;15,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;79,50;17,00%;13,52;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="6";="99900000001456";="9000000014565";="PRESTOBARBA ULTRAGRIP VERDE";="01022190";="";="5102";="CRT";3,0000;34,5100;103,53;="9000000014565";="CRT";3,0000;34,5100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;103,53;17,00%;17,60;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="7";="99900000001271";="9000000012714";="PROBAK II 12X02";="82121020";="";="5102";="CRT";3,0000;19,9800;59,94;="9000000012714";="CRT";3,0000;19,9800;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;59,97;17,00%;10,19;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="8";="99900000001763";="9000000017634";="CAFE MOIDO PELE 20X250GR";="09012100";="";="5102";="FD";5,0000;54,0000;270,00;="9000000017634";="FD";5,0000;54,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;270,00;17,00%;45,90;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="9";="99900000001819";="9000000018198";="LENCO UMED. POTE T SONINHO VERD 06X70UND";="34011900";="";="5102";="PCT";2,0000;14,0000;28,00;="9000000018198";="PCT";2,0000;14,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;28,00;17,00%;4,76;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="10";="99900000001820";="9000000018204";="LENCO UMED. POTE T SONINHO AZUL 06X70UND";="34011900";="";="5102";="PCT";2,0000;14,0000;28,00;="9000000018204";="PCT";2,0000;14,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;28,00;17,00%;4,76;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="11";="99900000001818";="9000000018181";="LENCO UMED. T SONINHO REFIL 12X75";="34011900";="";="5102";="PCT";2,0000;21,4000;42,80;="9000000018181";="PCT";2,0000;21,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;42,80;17,00%;7,28;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="12";="99900000000784";="9000000007840";="GOIABADA POLY RAMOS 20X600GR";="20079990";="";="5102";="CX";5,0000;45,4000;227,00;="9000000007840";="CX";5,0000;45,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;227,00;17,00%;38,59;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="13";="99900000000788";="9000000007888";="BANANADA PRAEIRA 20X600GR";="20079990";="";="5102";="CX";2,0000;58,8000;117,60;="9000000007888";="CX";2,0000;58,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;117,60;17,00%;19,99;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="14";="99900000001761";="9000000017610";="CAFE SOLUVEL PELE 12X50GR";="21011110";="";="5102";="DZ";2,0000;19,3200;38,64;="9000000017610";="DZ";2,0000;19,3200;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;38,64;17,00%;6,57;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="15";="99900000001139";="9000000011397";="SODA CAUSTICA ASTOLLI 06X300GR";="28151100";="";="5102";="CX";2,0000;21,9000;43,80;="9000000011397";="CX";2,0000;21,9000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="16";="99900000001093";="9000000010932";="QUEROSENE ASTOLLI 200ML";="27101911";="";="5102";="UND";12,0000;2,6000;31,20;="9000000010932";="UND";12,0000;2,6000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="17";="99900000001092";="9000000010925";="QUEROSENE ASTOLLI 500ML";="27101911";="";="5102";="UND";12,0000;5,2000;62,40;="9000000010925";="UND";12,0000;5,2000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="18";="99900000001823";="9000000018235";="TALCO TURMA DO SONINHO 06X200GR";="33049100";="";="5102";="PCT";2,0000;39,8000;79,60;="9000000018235";="PCT";2,0000;39,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;79,60;17,00%;13,53;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="19";="99900000001785";="9000000017856";="AZEITONA VIDRO AGROLIVA 12X100GR";="20057000";="";="5102";="CX";1,0000;24,4000;24,40;="9000000017856";="CX";1,0000;24,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;24,40;17,00%;4,15;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="20";="99900000001173";="9000000011731";="AZEITONA SACHET AGROLIVA 12X100GR";="20057000";="";="5102";="CX";2,0000;14,9000;29,80;="9000000011731";="CX";2,0000;14,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;29,80;17,00%;5,07;;="";;;;;;;;;;;;;
="26141140891707000150550010000000461000000461";="1";="46";05/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="21";="99900000001349";="9000000013490";="QUEIJO DO REINO LATA MB 1KG";="02102000";="";="5102";="UND";12,0000;36,9000;442,80;="9000000013490";="UND";12,0000;36,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;442,80;17,00%;75,28;;="";;;;;;;;;;;;;
="26141140891707000150550010000000471000000477";="1";="47";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="05128987000148";="029250102";="8137221919";="";="1";="Venda para Cliente";="1";="99900000001350";="9000000013506";="ARROZ RIQUEZA PARB. 30X01";="10061010";="";="5102";="FD";100,0000;53,9000;5.390,00;="9000000013506";="FD";100,0000;53,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;5.390,00;17,00%;916,30;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="1";="99900000001350";="9000000013506";="ARROZ RIQUEZA PARB. 30X01";="10061010";="";="5102";="FD";20,0000;55,0000;1.100,00;="9000000013506";="FD";20,0000;55,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.100,00;17,00%;187,00;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="2";="99900000000361";="9000000003613";="SABAO ALPES AZUL 50X200G";="34011900";="";="5102";="CX";10,0000;31,0000;310,00;="9000000003613";="CX";10,0000;31,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;310,00;17,00%;52,70;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="3";="99900000000565";="9000000005655";="SABAO ALPES NEUTRO 50X200G";="34011900";="";="5102";="CX";10,0000;31,0000;310,00;="9000000005655";="CX";10,0000;31,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;310,00;17,00%;52,70;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="4";="99900000000269";="9000000002692";="SABAO NEUTRO ESPUMIL 50X200G";="34011900";="";="5102";="CX";10,0000;24,0000;240,00;="9000000002692";="CX";10,0000;24,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="5";="99900000000270";="9000000002708";="SABAO LIMAO ESPUMIL 50X200G";="34011900";="";="5102";="CX";10,0000;24,0000;240,00;="9000000002708";="CX";10,0000;24,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000481000000482";="1";="48";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01694220000125";="023558172";="8198889365";="";="1";="Venda para Cliente";="6";="99900000000271";="9000000002715";="SABAO AZUL ESPUMIL 50X200G";="34011900";="";="5102";="CX";10,0000;24,0000;240,00;="9000000002715";="CX";10,0000;24,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000491000000498";="1";="49";06/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="13452838000168";="043756883";="8188888888";="";="1";="Venda para Cliente";="1";="99900000000291";="9000000002913";="ACUCAR PREDILETO 01X30KG";="17011100";="";="5102";="FD";300,0000;36,0000;10.800,00;="9000000002913";="FD";300,0000;36,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000501000000502";="1";="50";07/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10230700000126";="036928330";="8137731223";="";="1";="Venda para Cliente";="1";="99900000001217";="9000000012172";="SAL BOM SAL 30X1KG";="25010020";="";="5102";="FD";30,0000;9,0000;270,00;="9000000012172";="FD";30,0000;9,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000511000000518";="1";="51";10/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="1";="99900000001903";="9000000019034";="P.A FRIBOI 500GR";="02102000";="";="5102";="UND";60,0000;7,5000;450,00;="9000000019034";="UND";60,0000;7,5000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000511000000518";="1";="51";10/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="2";="99900000001348";="9000000013483";="D.T FRIBOI 5KG";="02102000";="";="5102";="PCT";6,0000;78,0000;468,00;="9000000013483";="PCT";6,0000;78,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="1";="99900000001883";="9000000018839";="FEIJAO CARIOCA BRASILEIRINHO 30X01KG";="07133399";="";="5102";="FD";6,0000;55,0000;330,00;="9000000018839";="FD";6,0000;55,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="2";="99900000001183";="9000000011830";="FARINHA FINA GUARANY 30X01KG";="11029000";="";="5102";="FD";3,0000;60,0000;180,00;="9000000011830";="FD";3,0000;60,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="3";="99900000001350";="9000000013506";="ARROZ RIQUEZA PARB. 30X01";="10061010";="";="5102";="FD";5,0000;54,9000;274,50;="9000000013506";="FD";5,0000;54,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;274,50;17,00%;46,66;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="4";="99900000001746";="9000000017467";="LAVA LOUCAS BRILUX CRISTALINE 12X500ML";="34022000";="";="5102";="CX";2,0000;15,4000;30,80;="9000000017467";="CX";2,0000;15,4000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="5";="99900000001741";="9000000017412";="LAVA LOUCAS BRILUX COCO 12X500ML";="34022000";="";="5102";="CX";2,0000;15,4000;30,80;="9000000017412";="CX";2,0000;15,4000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="6";="99900000001744";="9000000017443";="LAVA LOUCAS BRILUX LIMAO 12X500ML";="34022000";="";="5102";="CX";2,0000;15,4000;30,80;="9000000017443";="CX";2,0000;15,4000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="7";="99900000001743";="9000000017436";="LAVA LOUCAS BRILUX MACA 12X500ML";="34022000";="";="5102";="CX";1,0000;15,4000;15,40;="9000000017436";="CX";1,0000;15,4000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000521000000523";="1";="52";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18233666000155";="053212479";="8194740016";="";="1";="Venda para Cliente";="8";="99900000001742";="9000000017429";="LAVA LOUCAS BRILUX NEUTRO 12X500ML";="34022000";="";="5102";="CX";1,0000;15,4000;15,40;="9000000017429";="CX";1,0000;15,4000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26141140891707000150550010000000531000000539";="1";="53";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20837567000124";="058747699";="8191560001";="";="1";="Venda para Cliente";="1";="99900000000098";="9000000000988";="OLEO SOYA 20X900ML";="15079011";="";="5102";="CX";1,0000;55,9000;55,90;="9000000000988";="CX";1,0000;55,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;55,90;17,00%;9,50;;="";;;;;;;;;;;;;
="26141140891707000150550010000000531000000539";="1";="53";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20837567000124";="058747699";="8191560001";="";="1";="Venda para Cliente";="2";="99900000000896";="9000000008960";="VINAGRE MARATA 12X500ML";="22090000";="";="5102";="CX";1,0000;13,4000;13,40;="9000000008960";="CX";1,0000;13,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;13,40;17,00%;2,28;;="";;;;;;;;;;;;;
="26141140891707000150550010000000531000000539";="1";="53";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20837567000124";="058747699";="8191560001";="";="1";="Venda para Cliente";="3";="99900000000897";="9000000008977";="MOLHO PIMENTA GOTA 12X150ML";="22090000";="";="5102";="CX";1,0000;17,2000;17,20;="9000000008977";="CX";1,0000;17,2000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;17,20;17,00%;2,92;;="";;;;;;;;;;;;;
="26141140891707000150550010000000531000000539";="1";="53";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20837567000124";="058747699";="8191560001";="";="1";="Venda para Cliente";="4";="99900000001276";="9000000012769";="MOLHO INGLES GOTA 12X150ML";="21031010";="";="5102";="FD";1,0000;17,4000;17,40;="9000000012769";="FD";1,0000;17,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;17,40;17,00%;2,96;;="";;;;;;;;;;;;;
="26141140891707000150550010000000531000000539";="1";="53";22/11/2014;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="20837567000124";="058747699";="8191560001";="";="1";="Venda para Cliente";="5";="99900000000572";="9000000005723";="COLORIFICO GRAO VERDE 1KG";="21039021";="";="5102";="KG";1,0000;2,6000;2,60;="9000000005723";="KG";1,0000;2,6000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;2,60;17,00%;0,44;;="";;;;;;;;;;;;;
