IE;TOKEN;CONT;SOMA
"044415320";"xml-nfe@drogariasbigben.com.br;jailson.anacleto@bol.com.br";1;18.314,84
"044576846";"america_comercio@hotmail.com";4;180.000,00
"044597843";"JW.JONAS_ALVES@HOTMAIL.COM";7;5.469,59
"044597843";"jw.jonas_alves@hotmail.com";17;48.691,57
"044597843";"naopossui@hotmail.com";1;34,00
"044597843";"wilson_pe_18@hotmail.com";3;1.798,45
"044750463";"selariaatacado@hotmail.com";10;18.094,98
"044997272";"FABRICAJULYBABY@BOL.COM.BR;ESCRITORIO.RALLY2012@HOTMAIL.COM";2;3.202,00
"044997272";"FABRICAJULYBABY@BOL.COM.BR;operacional@watexlog.com.br";5;19.129,67
"044997272";"JULYBABY@HOTMAIL.COM";25;140.880,39
"044997272";"fabricajulybaby@bol.com.br";95;537.117,21
"044997272";"fabricajulybaby@bol.com.br;";1;3.674,88
"044997272";"fabricajulybaby@bol.com.br;accert@accertlogistica.com.br";1;7.505,00
"044997272";"fabricajulybaby@bol.com.br;deborah.alcantara@ledervin.com.br";4;39.820,00
"044997272";"fabricajulybaby@bol.com.br;maximo.os@terra.com.br";1;2.580,21
"044997272";"fabricajulybaby@bol.com.br;xml@tecmartransportes.com.br";12;109.535,00
"044997272";"lojajulybaby@hotmail.com";9;23.614,50
"045066507";"f1sostenes@gmail.com";4;2.711,04
"045066507";"fjsostenes@gmail.com";4;1.979,58
"045177686";"comerciovarejista@hotmail.com";15;706,78
"045177686";"deaa.freitas@hotamil.com";7;1.918,95
"045177686";"deaa.freitas@hotmail.com";37;6.268,01
"045177686";"deaa.freitas@hpotmail.com";19;5.790,55
"045177686";"mercadinhodanena@hotmail.com";13;5.501,98
"045186081";"arcoconfeccoes2005@hotmail.com";1;6.454,50
"045186081";"arconfeccoes2005@hotmail.com";43;912.132,94
"045186081";"arconfeccoes2005@hotmail.com;jl.transportes@terra.com.br; an";4;173.098,24
"045186081";"aumeritabosa@gmail.com";1;3.611,73
"045186081";"josilene.de2010@hotmail.com";2;41.566,20
"045205302";"Sergio<sergiosantana@hotmail.com>";1;393,49
"045205302";"VERSAN.GRAFICA@GMAIL.COM";17;11.494,00
"045205302";"sergioasantana@hotmail.com";13;7.232,10
"045205302";"sergiosantana@versangrafica.com.br";22;15.196,93
"045205302";"versan.grafica@gmail.com";5;4.030,52
"045206619";"paraisodasbolsas10@hotmail.com";2;136.055,00
"045280851";"angelasantanamacedo2011@hotmail.com";3;33.555,14
"045401314";"portaldosgolfinhos@hotmail.com";5;16.360,00
"045543968";"EDILMAN31@HOTMAIL.COM";31;8.513,20
"045543968";"edilman31@hotmail.com";27;31.786,00
"045543968";"rayanefranca719@gmail.com";5;2.664,95
"045543968";"rlaurentino@hotmail.com";26;5.302,09
"045676682";"1454719153@qq.com";1;1.002,00
"045676682";"wayz1102@gmail.com";1;2.304,00
"045878633";"DENIZEREGI@HOTMAIL.COM";15;120.018,41
"045878633";"alinerayane@hotmail.com";5;23.774,67
"045878633";"denizeregi@hotmail.com";13;113.505,82
"045878633";"denizeregi@hotmail.com;";1;1.796,26
"045878633";"penizeregi@hotmail.com";3;38.371,71
"045973628";"dvtecidos@hotmail.com";115;1.365.212,48
"046170103";"METALSOL.METALURGICA@HOTMAIL.COM";3;176,00
"046170103";"metalsol.metalurgica@hotmail.com";6;8.760,00
"046256091";"rogeriomaquinas@hotmail.com;entrega@sansei.com.br";2;15.076,00
"046257063";"-";1;894,92
"046257063";"YSODAVITORIA@HOTMAIL.COM";4;1.867,75
"046257063";"nfenovoborba@hotmail.com";1;5,31
"046257063";"ysodavitoria@hotmail.com";48;133.687,42
"046257063";"ysodavitoria@hotmail.com;ysodavitoria@hotmail.com";25;43.161,96
"046374370";"edjane_aleix@hotmail.com";5;11.764,30
"046374370";"t.b.s@hotmail.com";6;7.653,58
"046594906";"geyson_florencio@hotmail.com";4;234.218,03
"046621059";"GILSON.119@HOTMAIL.COM";155;188.533,71
"046621059";"gilsonpeixebatista3187@hotmail.com";28;23.235,07
"046621059";"katiapeixe@hotmail.com";11;10.928,90
"046971203";"BLACK_TJF@HOTMAIL.COM;nfe.xml@transportesdiaenoite.com.br";1;3.484,08
"046971203";"MARCOSILVA830@GMAIL.COM";2;5.400,00
"046971203";"marcossilva830@gmail.com;nfe.xml@transportesdiaenoite.com.br";3;14.037,58
"047026626";"alpha.cf@hotmail.com.br";3;4.077,86
"047127813";"brunodiascultural@gmail.com;hftransportesltda@gmail.com";2;6.947,85
"047679506";"ERIKAMEELO@GMAIL.COM";5;642,12
"047698055";"adm@4sucesso.com.br";7;160.820,00
"047698055";"agapetransportes@uol.com";1;41.020,00
"047698055";"agapetransportes@uol.com.br";2;21.000,00
"047698055";"capicialimentos@gmail.com";2;47.200,00
"047698055";"comercial@energiaessencial.com.br";2;24,46
"048074721";"-";1;2.043,36
"048074721";"joelsodipaulo48@gmail.com";1;12.144,44
"048204102";"LCFCCONTABIL@GMAIL.COM";7;127.381,68
"048204102";"lcarlos1956@outlook.com;lucianoerwin@caribbeanallexport.com";4;107.746,75
"048204102";"lcfccontabil@gmail.com;l.carlos1956@outlook.com";1;8.050,00
"048204102";"lucianoerwin@caribbeanallexport.com";1;4.231,70
"048661260";"lifa@terra.com.br";1;3.120,41
"048661260";"tiagofreitaspv@hotmail.com";1;2.619,24
"048755168";"edilene@grupomarinho.com.br";2;566,00
"048755168";"juniormaia@grupomarinho.com.br";2;16.322,60
"048755168";"juniormaia@grupomarinho.com.br;epst@uol.com.br";1;1.450,20
"048799025";"comercialdomano@gmail.com";30;7.857,30
"048799025";"mercdinhodomano@hotmail.com";15;26.461,50
"048799025";"tinfe@dpcnet.com.br";1;142,38
"048931667";"LAURICLEIDEPEREIRA@HOTMAIL.COM";4;33.590,30
"048931667";"claudete_pedro@hotmail.com";24;25.407,12
"048931667";"lauricreidepereira@hotmail.com";21;37.908,01
"048989312";"NFEVOLF@TERRA.COM.BR,LAREDRO@UOL.COM.BR";1;532,32
"048989312";"VENDAS@VOLFBOBINAS.COM.BR,LAREDRO@UOL.COM.BR";5;4.922,64
"048989312";"contato@volfbobinas.com.br";3;4.974,00
"049011006";"ISABEL";2;16.604,60
"049011006";"MARCOS.MOURA1973@HOTMAIL.COM";1;2.914,32
"049011006";"kathiaplaspolo@gmail.com";1;1.138,20
"049011006";"lojao.dolar@hotmail.com";2;4.497,15
"049011006";"marcos.moura1973@hotmail.com";2;3.635,05
"049011006";"marcos.moura1973@hotmail.com;thitotransportes@tpa.com.br";1;2.623,15
"049011006";"mariaisabelme@hotmail.com";2;2.808,00
"049011006";"mariaizabelme@hotmail.com";4;15.601,35
"049045830";"alexfcc@hotmail.es";21;8.852,13
"049045830";"david_walandro@hotmail.com";14;7.841,85
"049045830";"elke.amaral@yahoo.com.br";5;1.544,06
"049045830";"gmail@gmail.com";2;665,15
"049045830";"nfe@distribuidorafocus.com.br";12;6.247,69
"049045830";"valter20@hotmail.com";15;885,41
"049045830";"w.wis96@gmail.com";13;3.143,79
"049045830";"w.wos96@gmail.com";2;224,23
"049045830";"walter@gmail.com.br";24;9.198,90
"049045830";"xml@laticinioguararapes.com.br";20;1.967,00
"049123220";"E-MAIL NAO CADASTRADO";9;30.329,90
"049123220";"FLAVIA.FARIAS@HOTMAIL.COM";3;974,00
"049123220";"GRUPOMODAMAISFINANCEIRO@GAMIL.COM";1;2.118,00
"049123220";"GRUPOMODAMAISFINANCEIRO@GMAIL.COM";6;13.435,30
"049123220";"adriomar1@gmail.com";28;176.195,50
"049123220";"grupomodamaisfinanceiro@gamil.com";1;1.782,00
"049123220";"grupomodamaisfinanceiro@gmail.com";65;283.784,77
"049123220";"grupoodamaisfinanceiro@gmail.com";2;987,56
"049123220";"sandrabarretomachado@hotmail.com";28;106.870,00
"049123220";"sandrabarretomachado@hotmail.com.br";22;36.023,00
"049123220";"sandrabarretomachado@hotmail.com;marciabrandao@adfashion.com";2;5.244,00
"049276050";"bellamodasre@gmail.com";1;1.735,00
"049276050";"bellamodasre@gmail.com,bellamodasre@gmail.com";2;1.300,00
"049464132";"inacio.mauricio@hotmail.com";5;9.462,19
"049464132";"mauricio.inacio@hotmail.com";2;1.710,80
"049464132";"paulista801@hotmail.com";13;13.955,93
"049464132";"santuario779@hotmail.com";22;46.457,84
"049464132";"santuario779@hotmail.com;royalprint@hotmail.com";1;1.845,40
"049493310";"AFONSOESCRITORIO@IG.COM.BR";2;6.465,35
"049493310";"E-MAIL NAO CADASTRADO";1;1.270,20
"049493310";"JOSEANE.VARIEDADES@GMAIL.COM";2;7.488,87
"049493310";"JOSEANEVARIEDADES6@GMAIL.COM";1;2.364,48
"049493310";"joseane.variedades@gmail.com";2;5.161,52
"049493310";"joseanevariedade6@gmail.com";6;18.609,00
"049493310";"joseanevariedades6@gmail.com";16;30.839,35
"049551370";"ROBERIOROBERTO@HOTMAIL.COM";11;2.364,59
"049551370";"TAINA_OLLI@HOTMAIL.COM";3;2.975,00
"049551370";"frigorificosantoandres@gmail.com";7;1.933,80
"049551370";"rmrobertorogerio@gmail.com";30;28.881,87
"049551370";"taina_olli@hotmail.com";14;3.543,76
"049592564";"ALEXCAVALCANTE300@HOTMAIL.COM";3;9.849,61
"049592564";"ARTEFINAKIDS@HOTMAIL.COM";2;6.437,00
"049592564";"alexcavalcante300@hotmail.com";1;5.609,02
"049592564";"artefinakids@hotmail.com";17;50.162,48
"049592564";"artfinakids@hotmail.com";6;12.623,09
"049624601";"biavicente27@outlook.com";26;14.097,99
"049624601";"denilzabarreto2008.@hotmail.com";1;5.030,80
"049624601";"denilzabarreto2008@hotmail.com";12;3.007,07
"049624601";"denilzabarreto@hotmail.com";3;3.535,06
"049624601";"financeiropontodoacai@gmail.com";2;405,15
"049624601";"gerente3pontodoacai@gmail.com;m.c.transportes@hotmail.com";3;7.408,80
"049624601";"pontodoacaipe@hotmail.com";1;3.185,00
"049703650";"annabelem@bol.com.br";1;314,00
"049703650";"sumaia_figueiredo@hotmail.com";1;721,50
"049812866";"E-MAIL NAO CADASTRADO";1;1.050,50
"049812866";"daniloreiz92@gmail.com";9;22.897,96
"049812866";"rosaprado2017@hotmail.com";2;2.673,72
"050046837";"GIBSONMONTEIRO@HOTMAIL.COM";22;24.723,90
"050046837";"avodahacessorios@gmail.com";1;300,00
"050046837";"gibsonmonteiro@hotmail.com";16;32.153,43
"050067087";"roberto.rachide.rrpdl@gmail.com";1;1.307,00
"050135694";"canetatransportes@hotmail.com";2;6.050,00
"050164791";"ALVODISTRIBUIDORA@HOTMAIL.COM";2;1.200,51
"050219286";"LETICIAOLIVEIRASAN@GMAIL.COM";2;687,95
"050219286";"LETICIAOLIVEIRASAN@GMAIL.COM;fornecedornfe@bhz.jamef.com.br";3;2.859,27
"050219286";"leticiaoliveirasan@gmail.com";2;4.006,32
"050263854";"CASSEMIRO32@HOTMAIL.COM";3;7.712,25
"050263854";"cassemiro32@hotmail.com";11;28.329,70
"050263854";"jane.recordi@outlook.com";11;82.590,93
"050263854";"nataliarecordi@hotmail.com";2;17.162,10
"050311506";"JEPATY_@HOTMAIL.COM";9;36.608,15
"050311506";"jepaty_@hotmail.com";6;52.655,38
"050358480";"freirecabraljr@hotmail.com";7;12.019,65
"050369504";"ketsiakekeu@hotmail.com;ti.nfe@braspress.com.br";47;84.377,74
"050570439";"atendimentobones@gmail.com";43;47.171,20
"050613421";"danielaconolly@gmail.com";1;1.500,78
"050613421";"danielaconolly@gmail.com;michele.representacao@gmail.com";1;266,68
"050613421";"danielaconolly@hotmail.com";19;39.538,99
"050706861";"HYERICA@HOTMAIL.COM";1;2.044,89
"050706861";"HYERICA@HOTMAIL.COM;FINANCEIRO@TUART.COM.BR";4;4.368,05
"050706861";"hyerica@hotmail.com";1;225,38
"050722638";"carlosjosggmail.com";25;30.775,84
"050785630";"costadouradanoivas@hotmail.com";3;143.698,49
"050821296";"SOARESCREDIARIO@GMAIL.COM";1;5.417,97
"050821296";"joseramos@hotmail.com";11;33.608,92
"050821296";"naotememail@tambasa.com.br";3;4.012,62
"050821296";"soarescrediario@gmail.com";3;19.799,25
"050821296";"soarescrediario@gmail.com;soarescrediario@gmail.com";1;5.808,46
"050937839";"gleyton.lima@bol.com.br";50;17.605,44
"050943219";"fabio-rosano@hotmail.com";12;53.764,03
"050943219";"fabio-rosano@hotmail.com;";1;2.120,00
"050948016";"compras@seguemais.com.br";11;1.293,14
"051055449";"penelope@hotmail.com";1;338,40
"051055449";"penhaleal1@hotmail.com";1;182,20
"051229960";"1";4;19.200,00
"051229960";"WJRCOMERCIAL@HOTMAIL.COM";6;8.882,46
"051229960";"WJRCOMIAL@HOTMAIL.COM";2;3.352,00
"051229960";"brumar@brumarcontabil.com.br";14;22.035,89
"051229960";"cadastro@deois.com.br";5;107.772,50
"051229960";"wjrcomercial10@gmail.com";1;11.700,00
"051229960";"wjrcomercial@hotmail.com";137;1.083.395,28
"051229960";"wjrlogistica@gmail.com";1;1.240,00
"051230895";"MARGOBABY64@YAHOO.COM.BR";10;3.244,87
"051230895";"margobaby64@yahoo.com.br";16;8.913,48
"051230895";"margobaby64@yahoo.com.br;andrea@fofinho.com.br";2;3.098,12
"051287730";"niedson_rafael@hotmail.com";3;3.595,00
"051425980";"Adelson.ramos@racco.com.br";3;408,67
"051425980";"Eduardo.igerski@racco.com.br";1;440,00
"051425980";"eduardo.igerski@racco.com.br";2;3.852,00
"051425980";"everson.pauli@racco.com.br";1;365,00
"051857693";"donamaria_moda@hotmail.com";20;43.256,29
"051857693";"donamaria_moda@hotmail.com;vanessas_borges@hotmail.com";6;12.351,75
"051953811";"RENATA@HOTMAIL.COM";1;3.657,36
"051953811";"marciofernandes56761@gmail.com";1;42.948,62
"051953811";"nfe@multmiximportadora.com.br";1;4.430,38
"051953811";"renatamarques300@gmail.com";10;88.421,13
"051998599";"lopesconfeccao@bol.com.br";4;9.004,10
"052011798";"pebrindes@hotmail.com";2;2.395,00
"052041603";"mayllaluz@hotmail.com";1;3.400,50
"052279090";"izaelinfomett@gmail.com";4;8.250,61
"052319903";"12";6;12.678,80
"052319903";"LUCIANO_FERREIRADELIMA@HOTMAIL.COM";9;11.938,20
"052319903";"MILENA_LAIR.12@HOTMAIL.COM";1;10.224,70
"052319903";"MILENA_LARI.12@HOTMAIL.COM";3;7.959,43
"052319903";"luciano_ferreiradelima@hotmail.com";4;8.223,70
"052319903";"milena_lari.12@hotmail.com";4;13.855,54
"052319903";"milena_lari.12@hotmail.com;ti.nfe@braspress.com.br";12;14.892,30
"052404099";"stelameireles298@gmail.com";32;81.547,59
"052482804";"BABANORONHA@GMAIL.COM";6;2.363,28
"052482804";"babnoronha@gmail.com";2;3.925,72
"052715922";"SERVULOEXU@GMAIL.COM";11;21.954,17
"052715922";"servuloexu@gmail.com";35;73.070,40
"052835740";"naotem@email.com";2;6.085,47
"052849023";"bes.representacoes@gmail.com";13;103.687,29
"052849023";"bes.representacoes@gmail.com.br";9;34.009,24
"052849023";"neto.vaqueiro@hotmail.com";18;271.764,96
"052991105";"ARIANA.A.SOARES@HOTMAIL.COM";5;7.636,90
"052991105";"alcione.ps@hotmail.com well";19;25.830,32
"052991105";"alvodistribuidora@hotmail.com";6;6.209,30
"052991105";"ariana.a.soares.@hotmail.com";11;14.799,93
"052991105";"ariana.a.soares@hotmail.com";110;57.428,77
"052991105";"waddy.17@hotmail.com";39;18.186,04
"052995941";"brunobarretosc@hotmail.com";2;10.907,90
"052995941";"cadastro.nfe@renault.com";1;59.886,75
"052995941";"eurovia@eurovia.com.br";2;570,00
"052995941";"m.regina13@hotmail.com";25;22.325,92
"053250133";"hipermedicalsystems@hotmail.com";1;2.000,00
"053250133";"patriciakarlasilva@hotmail.com";11;12.675,85
"053250133";"patriciakarlasilva@hotmail.com /  pmjmedicalsystems@hotmail.";1;966,00
"053250133";"patriciakarlasilva@hotmail.com, leydinogueira@yahoo.com";1;3.000,00
"053250133";"patriciakarlasilva@hotmail.com;atendimento@sao.jamef.com.br";5;13.573,80
"053250133";"patriciakarlasilva@hotmail.com;campinense.sp@campinense.com.";1;967,80
"053250133";"patriciakarlasilva@hotmail.com;ctapagar@atlastranslog.com.br";2;1.939,20
"053250133";"patriciakarlasilva@hotmail.com;sac.sp@transmaclog.com.br";1;1.080,00
"053250133";"pmjmedicalsystems@hotmail.com";4;1.372,57
"053363175";"nferotadomarloja05@gmail.com";1;1.237,62
"053363256";"betysobremesas@hotmail.com";31;27.832,62
"053467205";"brasiphonecaruaru@hotmail.com";7;9.062,80
"053572505";"cadastro.nfe@renault.com";1;145.460,50
"053680901";"ESTHER.ARRUDA@YAHOO.COM.BR";6;21.340,54
"053680901";"ORTOPE@ORTOBOM.COM.BR";23;69.185,76
"053680901";"ester.arruda@yahoo.com.br";2;9.748,20
"053680901";"esther.arruda@yahoo.com.br";15;44.025,80
"053680901";"estherarruda@yahoo.com.br";1;1.257,92
"053774396";"DAYBSON.AUGUSTO@GMAIL.COM;nfe@multilaser.com.br;TI.NFE@BRASP";3;63.204,55
"053774396";"compras@infoxinfo.com.br";4;6.150,00
"053774396";"compras@tudosolucoes.com.br";1;10.950,72
"053774396";"daybson.augusto@gmail.com;TI.NFE@BRASPRESS.COM.BR";13;143.612,53
"053774396";"vendas@infoxinfo.com.br";3;20.558,39
"053836170";"vitoria.pe@bol.com.br";1;43,60
"053921100";"diegosertania@hotmail.com";4;39,23
"053921100";"diegosertania@hotmail.com;informativo@casasbandeirantes.com.";47;15.705,61
"053921100";"marcio.prb@hotmail.com";2;4.587,60
"053921100";"marcio_prb@hotmail.com";14;33.971,64
"053954882";"TOPIMPORTFISCAL@HOTMAIL.COM";3;31.177,49
"054097053";"allanasantacruz@hotmail.com";2;4.549,41
"054239109";"Cenariobistro@gmail.com";1;15,08
"054239109";"cenariobistro@gmail.com";1;527,00
"054239109";"cenariobistro@gmail.com;";4;2.664,51
"054239109";"edilson.alves@nslog.com.br";3;635,52
"054239109";"migueltargino28@gmail.com";43;12.308,00
"054239109";"oliviaoiao@glodo.com";29;6.047,12
"054442338";"alexfcc@hotmail.es";12;14.061,57
"054442338";"nfebigben.lojas@gmail.com";1108;63.666,42
"054615887";"goysjeans@gmail.com";2;12.901,00
"054893690";"KLEYMAYKAUAKLARA GMAIL.COM";9;1.345,58
"054893690";"alexfcc@hotmail.es";14;7.621,99
"054893690";"kleymaykauaklara gmail.com";3;511,04
"055000363";"guabi@guabi.spedcontrole.com.br";2;14.225,03
"055000363";"tota-emprestimos@hotmail.com";6;8.452,25
"055000363";"tota_emprestimo@hotmail.com";2;918,98
"055278132";"cadastro.nfe@renault.com";1;88.217,25
"055278132";"marleideandre@hotmail.com";2;490,00
"055397301";"fiscal@jolever.com.br";1;10.503,84
"055416381";"ADMIMNISTRATIVO@VILLAKIDS.COM.BR";4;20.202,83
"055416381";"ADMINISTRATIVO@VILLAKIDS.COM";2;6.853,00
"055416381";"ADMINISTRATIVO@VILLAKIDS.COM.BR";27;79.754,11
"055416381";"ISIS.LOPES@LOJAVILAKIDS.COM.BR";2;17.592,52
"055416381";"ISIS.LOPES@LOJAVILLAKIDS.COM.BR";61;228.811,23
"055416381";"ISIS.LOPES@LOJAVILLAKIDS.COM.BR;ADMINISTRATIVO@VILLAKIDS.COM";11;75.033,90
"055416381";"ISIS.LOPES@VILLAKIDS.COM.BR";53;188.401,51
"055416381";"ISIS.LOPES@VILLAKIDS.COM.BR/ ADMINISTRATIVO@VILLAKIDS.COM.BR";1;643,72
"055416381";"LEILA.GABRIELLE@VILLAKIDS.COM.BR";6;9.492,70
"055416381";"LOPES@LOJAVILLAKIDS.COM.BR";43;190.680,00
"055416381";"MARCELLY.SPINELLI@VILLAKIDS.COM.BR";8;33.162,23
"055416381";"VILLAKIDS2015@GMAIL.COM";4;13.278,50
"055416381";"administrativo@villakids.com.br";77;107.551,81
"055416381";"administrativo@villakids.com.br ; fk.negocios@hotmail.com;at";2;22.644,90
"055416381";"administrativo@villakids.com.br; isis.lopes@villakids.com.br";23;42.625,49
"055416381";"cintia.f.o@hotamail.com";1;5.707,20
"055416381";"cintia.f.o@hotmail.com";2;10.713,90
"055416381";"isis.lopes@lojavillakids.com.br";36;77.541,19
"055416381";"isis.lopes@suporteinformatica.com";4;13.570,29
"055416381";"isis.lopes@villakids.com.br";25;93.405,34
"055416381";"isis.lopes@villakids.com.br;administrativo@villakids.com.br";1;1.051,00
"055416381";"leila.gabrielle@villakids.com.br";39;99.210,61
"055416381";"leila.gabrielle@villakids.com.br;comercial@sao.jamef.com.br";2;7.122,86
"055416381";"lojavillakids@gmail.com";71;176.922,29
"055416381";"lojavillakids@uol.com.br / edjanevillakids@gmail.com";8;66.286,90
"055416381";"marcelly.spinelli@villakids.com.br";18;46.580,63
"055444407";"pjp_pires@hotmail.com";8;11.160,24
"055588751";"rodrigoadmfir@gmail.com";5;65.687,87
"055617875";"CASADOBEBE TUDOTEM@HOTMAIL.COM";2;2.815,00
"055617875";"CASADOBEBE-TUDOTEM@HOTMAIL.COM";7;16.041,20
"055617875";"CASADOBEBE_TEMTUDO@HOTMAILCOM";1;1.332,82
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM";48;114.195,34
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM;";1;1.560,87
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM;TI.NFE@BRASPRESS.COM.BR";12;41.636,92
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM;caw.adm01@braspress.com.br";6;14.807,74
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM;operacoes.cgo@tntbrasil.com.b";2;10.250,58
"055617875";"CASADOBEBE_TUDOTEM@HOTMAIL.COM;sac.indatrans@terra.com.br;fi";1;3.554,19
"055617875";"CASADOBETO_TUDOTEM@HOTMAIL.COM";2;4.280,39
"055617875";"E-MAIL NAO CADASTRADO";1;5.695,47
"055617875";"casadobebe-tudotem@hotmail.com";1;5.547,74
"055617875";"casadobebe.tudotem@hotmail.com";1;1.124,70
"055617875";"casadobebe_temtudo@hotmail.com";1;2.514,43
"055617875";"casadobebe_tudotem hotmail.com";2;8.333,50
"055617875";"casadobebe_tudotem@hotmai.com";1;4.212,00
"055617875";"casadobebe_tudotem@hotmail.com";240;733.169,49
"055617875";"casadobebe_tudotem@hotmail.com;";9;52.726,96
"055617875";"casadobebe_tudotem@hotmail.com;  nfe@atlastranslog.com.br; c";2;10.460,42
"055617875";"casadobebe_tudotem@hotmail.com; ori.ovasconcelos@gmail.com";1;3.267,24
"055617875";"casadobebe_tudotem@hotmail.com;atlasnfe@atlastranslog.com.br";2;10.102,54
"055617875";"casadobebe_tudotem@hotmail.com;gerencia.rj@ldbcargas.com.br";1;5.582,19
